packet_index,frame_index,event_index,payload_len,cr,has_crc,ldro,symbol_count,gt_compared_symbols,center_argmax_raw_ser,center_argmax_symbol_ser,multi_offset_argmax_raw_ser,multi_offset_argmax_symbol_ser,legacy_phase_line_raw_ser,legacy_phase_line_symbol_ser,savaux_hard_raw_ser,savaux_hard_symbol_ser,savaux_phase_raw_ser,savaux_phase_symbol_ser,savaux_guarded_raw_ser,savaux_guarded_symbol_ser,savaux_phase_gain_vs_savaux,savaux_guarded_gain_vs_savaux,savaux_guarded_gain_vs_phase,savaux_phase_gain_vs_legacy,savaux_guarded_gain_vs_legacy,stage1_candidate_hits,stage1_candidate_total,stage1_candidate_recall,legacy_candidate_hits,legacy_candidate_total,legacy_candidate_recall,viterbi_candidate_recall,hard_anchor_count,hard_anchor_error_count,hard_anchor_error_rate,mean_selected_branch_agreement,trajectory_score,mean_phase_score,mean_amp_score,beam_final_size,guard_accept_phase,guard_reason,guard_change_count,guard_eval_rmse_gain_pi,guard_hard_eval_rmse_pi,guard_phase_eval_rmse_pi,guard_changed_mean_energy_drop_db,guard_mean_phase_score,error,savaux_phase_payload_hex,savaux_phase_crc_valid,savaux_phase_crc_computed,savaux_phase_crc_received,savaux_phase_decoded_payload_len,savaux_phase_decode_error,savaux_guarded_payload_hex,savaux_guarded_crc_valid,savaux_guarded_crc_computed,savaux_guarded_crc_received,savaux_guarded_decoded_payload_len,savaux_guarded_decode_error,dataset,target_snr_db,noise_seed
3,2,3,33,1,1,0,35,35,1.0,1.0,0.8571428571428571,0.8571428571428571,0.6,0.6,0.4857142857142857,0.4857142857142857,0.34285714285714286,0.34285714285714286,0.4857142857142857,0.4857142857142857,0.14285714285714285,0.0,-0.14285714285714285,0.2571428571428571,0.11428571428571427,33,35,0.9428571428571428,18,35,0.5142857142857142,0.9428571428571428,0,0,0.0,0.9200045206239186,0.9546781190615817,0.9933145049601766,0.9758958998072036,16,0,too_many_changes,11,0.01834258434130387,0.5226957976865566,0.5043532133452527,-0.35455151201464596,0.9933145049601766,,40641122312294505d37f5363334353677f4bd7a373c3d3e3f400142077c563001,0,0xd903,0xd2bc,33,,40245122716290505d35f57637747132f35e955ab73c3d3e3f401152167c564001,0,0x5e6e,0xa788,33,,0_0_0_10_14_16,-25.0,43
5,3,5,33,1,1,0,35,35,0.9428571428571428,0.9428571428571428,0.6285714285714286,0.6285714285714286,0.4857142857142857,0.4857142857142857,0.42857142857142855,0.42857142857142855,0.3142857142857143,0.3142857142857143,0.42857142857142855,0.42857142857142855,0.11428571428571427,0.0,-0.11428571428571427,0.17142857142857143,0.05714285714285716,32,35,0.9142857142857143,25,35,0.7142857142857143,0.9142857142857143,9,0,0.0,0.9315980090668554,0.949064166451577,0.9904243987504395,0.9816533867208219,4,0,too_many_changes,9,0.16878663507445474,0.47634814738152653,0.3075615123070718,-0.32753322737350044,0.9904243987504395,,404433203102a6a8fa38b1ba3bbd3da73638393a3b3c797e3f4445524269579588,0,0x68c4,0xe264,33,,404433203102b6b8ea29a1ba3bbd3da73638393a3b7c3a0d7c77465242695785bb,0,0x3f6b,0xc8dd,33,,0_0_0_10_14_16,-25.0,43
6,4,6,33,1,1,0,35,35,0.8857142857142857,0.8857142857142857,0.5428571428571428,0.5428571428571428,0.4,0.4,0.17142857142857143,0.17142857142857143,0.17142857142857143,0.17142857142857143,0.17142857142857143,0.17142857142857143,0.0,0.0,0.0,0.2285714285714286,0.2285714285714286,35,35,1.0,28,35,0.8,1.0,9,0,0.0,0.923244898091321,0.9283557282193868,0.9968171168554484,0.9673261664423674,4,0,too_many_changes,4,0.2624931306850527,0.5042000135672643,0.2417068828822116,-1.4677387309443133,0.9968171168554484,,4044bb229900074018747132b3b4b5363738393a3b3c1f3c3d6041424378563412,0,0x4bb3,0x0e51,33,,4044bb229900074418347136bbb4bd363f38393a3b1c3d1e3d6243424378563412,0,0xc7d9,0x0e51,33,,0_0_0_10_14_16,-25.0,43
8,5,8,33,1,1,0,35,35,0.9428571428571428,0.9428571428571428,0.6857142857142857,0.6857142857142857,0.34285714285714286,0.34285714285714286,0.17142857142857143,0.17142857142857143,0.14285714285714285,0.14285714285714285,0.17142857142857143,0.17142857142857143,0.02857142857142858,0.0,-0.02857142857142858,0.2,0.17142857142857143,35,35,1.0,28,35,0.8,1.0,6,0,0.0,0.9327046988703265,0.9941617673505222,0.9973473815016056,0.9857262667015905,16,0,too_many_changes,5,0.23742956160164602,0.4684430926852678,0.23101353108362177,-0.4716163125679647,0.9973473815016056,,4044530617420f0058303132333435363730b1b23b3c3d3e3f4051524bf1c73c12,0,0xb025,0x8e2a,33,,4064132031020b0058303132333435363732b390393c3d3e3f4051424bf1d63d12,0,0x90e3,0x8e2a,33,,0_0_0_10_14_16,-25.0,43
9,6,9,33,1,1,0,35,35,0.9142857142857143,0.9142857142857143,0.7714285714285715,0.7714285714285715,0.42857142857142855,0.42857142857142855,0.4,0.4,0.2857142857142857,0.2857142857142857,0.4,0.4,0.11428571428571432,0.0,-0.11428571428571432,0.14285714285714285,0.028571428571428525,34,35,0.9714285714285714,23,35,0.6571428571428571,0.9714285714285714,5,0,0.0,0.9242760293766308,0.9554465549859418,0.9961912654558723,0.9825384800354329,4,0,too_many_changes,6,0.027403430099754766,0.42013520461664994,0.39273177451689517,-0.47822166738059924,0.9961912654558723,,406433001102080058b03132333435363738393a3b3c3d3e3f4041d2cae0d62400,0,0xe289,0x53c6,33,,406433001102884c1c36dd3c322524363638393a3bbc35b63fc0c15acae0562c00,0,0x3762,0x53c6,33,,0_0_0_10_14_16,-25.0,43
10,7,10,33,1,1,0,35,35,0.8571428571428571,0.8571428571428571,0.6857142857142857,0.6857142857142857,0.5142857142857142,0.5142857142857142,0.37142857142857144,0.37142857142857144,0.17142857142857143,0.17142857142857143,0.37142857142857144,0.37142857142857144,0.2,0.0,-0.2,0.3428571428571428,0.1428571428571428,35,35,1.0,23,35,0.6571428571428571,1.0,6,0,0.0,0.9284274718629395,0.9631719725522856,0.997620413083384,0.9648244334672833,4,0,too_many_changes,10,0.19607376667087512,0.4500369078092298,0.25396314113835466,-0.5859139301526557,0.997620413083384,,4044323200100a005830313233343536379a93b8933c3d3e3f4041ca4b705e1410,0,0x3ca4,0x0742,33,,4044323200100a005830313233343536f79297bc9730387a6f444543d370475554,0,0xc15e,0x4306,33,,0_0_0_10_14_16,-25.0,43
11,8,11,33,1,1,0,35,35,0.8857142857142857,0.8857142857142857,0.5428571428571428,0.5428571428571428,0.34285714285714286,0.34285714285714286,0.14285714285714285,0.14285714285714285,0.11428571428571428,0.11428571428571428,0.14285714285714285,0.14285714285714285,0.028571428571428567,0.0,-0.028571428571428567,0.2285714285714286,0.2,35,35,1.0,32,35,0.9142857142857143,1.0,16,0,0.0,0.9383087463806877,0.8610851853643673,0.9658388895017537,0.9981390448077047,40,0,low_phase_score,1,0.008802542980999029,0.5448565543787778,0.5360540113977788,-0.29250370731174474,0.9658388895017537,,4044332211000c0058303172333071323338393a3bbc353eb74849424378563412,0,0x5ab9,0xcd6f,33,,4044332211000c0058303172333071323338393a3bbc353eb748c9cac3f8de3412,0,0x10d0,0xcd6f,33,,0_0_0_10_14_16,-25.0,43
12,9,12,33,1,1,0,35,35,0.8285714285714286,0.8285714285714286,0.5428571428571428,0.5428571428571428,0.2571428571428571,0.2571428571428571,0.08571428571428572,0.08571428571428572,0.14285714285714285,0.14285714285714285,0.08571428571428572,0.08571428571428572,-0.057142857142857134,0.0,0.057142857142857134,0.11428571428571427,0.1714285714285714,35,35,1.0,32,35,0.9142857142857143,1.0,19,0,0.0,0.9491793311955322,0.8761570493426202,0.9743435375309552,0.990385453950372,4,0,too_many_changes,3,2.0467840359805756e-05,0.5574667391297515,0.5574462712893917,-0.5279114493810472,0.9743435375309552,,404432ba00013c007a100330333435363729293b2b3c3d3e3f4041424378563412,0,0xa593,0x88db,33,,4044baba0009040058303132333435363729293b2b3c3d3e3f4041424378563412,0,0x5f52,0x88db,33,,0_0_0_10_14_16,-25.0,43
13,10,13,33,1,1,0,35,35,0.8571428571428571,0.8571428571428571,0.42857142857142855,0.42857142857142855,0.2,0.2,0.08571428571428572,0.08571428571428572,0.02857142857142857,0.02857142857142857,0.08571428571428572,0.08571428571428572,0.05714285714285715,0.0,-0.05714285714285715,0.17142857142857143,0.1142857142857143,35,35,1.0,33,35,0.9428571428571428,1.0,13,0,0.0,0.9362664477782477,0.9729643687698697,0.9979507964113936,0.9939396552549548,40,0,too_many_changes,3,0.06933659284466365,0.2854282669931465,0.21609167414848285,-0.3234642934826801,0.9979507964113936,,4044332211000e0058303132333435363738393a3b3c3d3e3f4041424378563412,1,0x4607,0x4607,33,,4044322201110e445c747532333435363738393a3b3c3d3e3f4041424378563412,0,0x7c21,0x4607,33,,0_0_0_10_14_16,-25.0,43
1,0,1,33,1,1,0,35,35,0.9142857142857143,0.9142857142857143,0.5428571428571428,0.5428571428571428,0.22857142857142856,0.22857142857142856,0.17142857142857143,0.17142857142857143,0.05714285714285714,0.05714285714285714,0.17142857142857143,0.17142857142857143,0.1142857142857143,0.0,-0.1142857142857143,0.17142857142857143,0.057142857142857134,35,35,1.0,31,35,0.8857142857142857,1.0,13,0,0.0,0.9390726085184992,0.9758315500041919,0.9987453329169687,0.9947839923408407,1,0,too_many_changes,4,0.12413950505917293,0.26734290048816717,0.14320339542899424,-0.2053690642907889,0.9987453329169687,,404433221100020058303132333435363738393a3b1c1f94b7e849424378563412,0,0xd404,0x4d14,33,,40441110010101005830313233343536373a193a191e1f94b7e849424378563412,0,0x13ed,0x4d14,33,,0_0_0_10_14_16,-24.0,43
2,1,2,33,1,1,0,35,35,0.8857142857142857,0.8857142857142857,0.6857142857142857,0.6857142857142857,0.34285714285714286,0.34285714285714286,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,34,35,0.9714285714285714,29,35,0.8285714285714286,0.9714285714285714,12,0,0.0,0.9402525181102669,0.9578948767750038,0.9977205071324865,0.9676085750464782,1,0,too_many_changes,4,0.2435691365915038,0.4323858167283998,0.188816680136896,-1.6521031196949298,0.9977205071324865,,40443302332001005830313222253526365a5b7c193c793a3b04c1c243f8de1c10,0,0x84e9,0x0a80,33,,40443302332001005830313222253526367a7b7c3b7c793a7b44414acbf0563c30,0,0xaab8,0x2aa0,33,,0_0_0_10_14_16,-24.0,43
3,2,3,33,1,1,0,35,35,0.9714285714285714,0.9714285714285714,0.6571428571428571,0.6571428571428571,0.4857142857142857,0.4857142857142857,0.22857142857142856,0.22857142857142856,0.14285714285714285,0.14285714285714285,0.22857142857142856,0.22857142857142856,0.08571428571428572,0.0,-0.08571428571428572,0.34285714285714286,0.2571428571428571,35,35,1.0,25,35,0.7142857142857143,1.0,9,0,0.0,0.9235921916120838,0.9607581587356862,0.9969960790095748,0.9811992238546462,28,0,too_many_changes,6,0.4472394633287762,0.6804284201230536,0.2331889567942774,-0.5240482171762931,0.9969960790095748,,4044332211000400583031323334353677f4bd7a373c3d3e3f4041424378563403,0,0x1e1e,0xd09c,33,,40443322110084405c34f53633343536f77cb57ab73c3d3e3f4041424378560401,0,0x3407,0xe38c,33,,0_0_0_10_14_16,-24.0,43
5,3,5,33,1,1,0,35,35,0.8571428571428571,0.8571428571428571,0.5428571428571428,0.5428571428571428,0.42857142857142855,0.42857142857142855,0.2571428571428571,0.2571428571428571,0.17142857142857143,0.17142857142857143,0.2571428571428571,0.2571428571428571,0.08571428571428569,0.0,-0.08571428571428569,0.2571428571428571,0.17142857142857143,35,35,1.0,29,35,0.8285714285714286,1.0,10,0,0.0,0.9317406183116298,0.9463663189896823,0.9926567298444301,0.9779861471545295,1,0,too_many_changes,6,0.06639428228022742,0.319964451489143,0.25357016920891556,-0.6245016213739454,0.9926567298444301,,4044332211008688d838b1ba3bbd3da73638393a3b3c3d3e3f4041424378461500,0,0xdc55,0x6ae4,33,,4044332031028688d838b1ba3bbd3da73638393a3b7c393e7f44455242695785bb,0,0x63dc,0xc8dd,33,,0_0_0_10_14_16,-24.0,43
6,4,6,33,1,1,0,35,35,0.8571428571428571,0.8571428571428571,0.37142857142857144,0.37142857142857144,0.3142857142857143,0.3142857142857143,0.17142857142857143,0.17142857142857143,0.0,0.0,0.17142857142857143,0.17142857142857143,0.17142857142857143,0.0,-0.17142857142857143,0.3142857142857143,0.14285714285714285,35,35,1.0,32,35,0.9142857142857143,1.0,14,0,0.0,0.930294946376615,0.9311173520933415,0.998007633456997,0.9652042832253674,1,0,too_many_changes,6,0.2973182949240011,0.5042144298367962,0.20689613491279513,-1.0056481229857785,0.998007633456997,,404433221100070058303132333435363738393a3b3c3d3e3f4041424378563412,1,0x0e51,0x0e51,33,,4044bb229900074418347136bbb4bd363f38393a3b1c3d1e3d6243424378563412,0,0xc7d9,0x0e51,33,,0_0_0_10_14_16,-24.0,43
8,5,8,33,1,1,0,35,35,0.8571428571428571,0.8571428571428571,0.5428571428571428,0.5428571428571428,0.2571428571428571,0.2571428571428571,0.05714285714285714,0.05714285714285714,0.02857142857142857,0.02857142857142857,0.05714285714285714,0.05714285714285714,0.02857142857142857,0.0,-0.02857142857142857,0.22857142857142854,0.19999999999999998,35,35,1.0,30,35,0.8571428571428571,1.0,12,0,0.0,0.9444255874728632,0.9804193162552929,0.997143765493568,0.999968493733188,4,0,no_rmse_gain,1,-0.006140229199138786,0.21971307681309732,0.2258533060122361,-0.00479169166898974,0.997143765493568,,404433221100090058303132333435363738393a3b3c3d3e3f4041424bf0d63c12,0,0x2c32,0x8e2a,33,,404433221100090058303132333435363730b1b23b3c3d3e3f4041424bf0d63c12,0,0xc8aa,0x8e2a,33,,0_0_0_10_14_16,-24.0,43
9,6,9,33,1,1,0,35,35,0.8571428571428571,0.8571428571428571,0.6857142857142857,0.6857142857142857,0.2571428571428571,0.2571428571428571,0.2571428571428571,0.2571428571428571,0.2,0.2,0.2571428571428571,0.2571428571428571,0.057142857142857106,0.0,-0.057142857142857106,0.057142857142857106,0.0,35,35,1.0,29,35,0.8285714285714286,1.0,10,0,0.0,0.9269726551131783,0.9698490935895038,0.9973778244788432,0.9874981076748744,4,0,too_many_changes,4,0.17042383842732028,0.3953872729491807,0.2249634345218604,-0.5234525500262966,0.9973778244788432,,4044332211000a0058b03132333435363738393a3b3c3d3e3f40c1c24b785e2c00,0,0x3530,0x53c6,33,,40643300110288085830b93a333435363738393a3b3c3d3e3f40c14acbf0562c00,0,0xa661,0x53c6,33,,0_0_0_10_14_16,-24.0,43
10,7,10,33,1,1,0,35,35,0.8,0.8,0.6285714285714286,0.6285714285714286,0.37142857142857144,0.37142857142857144,0.17142857142857143,0.17142857142857143,0.11428571428571428,0.11428571428571428,0.17142857142857143,0.17142857142857143,0.05714285714285715,0.0,-0.05714285714285715,0.2571428571428572,0.2,35,35,1.0,29,35,0.8285714285714286,1.0,13,0,0.0,0.9421997038267833,0.9690491648868853,0.9975038902390257,0.9923647285651646,1,0,too_many_changes,3,0.03646765287087955,0.2916093134059597,0.25514166053508014,-0.4129079825952427,0.9975038902390257,,4044323200100a005830313233343536371a1b381b3c3d3e3f404142c3f0de1c10,0,0x1cb5,0x0742,33,,4044323200100a005830313233343536b79293b893343d3e3f404142c370561410,0,0x829e,0x0742,33,,0_0_0_10_14_16,-24.0,43
11,8,11,33,1,1,0,35,35,0.8285714285714286,0.8285714285714286,0.4,0.4,0.2,0.2,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.0,0.0,0.0,0.14285714285714288,0.14285714285714288,35,35,1.0,33,35,0.9428571428571428,1.0,23,0,0.0,0.9494377821048561,0.8640610148096464,0.9635988759074113,1.0,40,0,no_phase_change,0,0.0,0.54006857585652,0.54006857585652,0.0,0.9635988759074113,,4044332211000c0058303172333071323338393a3bbc353eb74849424378563412,0,0x5ab9,0xcd6f,33,,4044332211000c0058303172333071323338393a3bbc353eb74849424378563412,0,0x5ab9,0xcd6f,33,,0_0_0_10_14_16,-24.0,43
12,9,12,33,1,1,0,35,35,0.7428571428571429,0.7428571428571429,0.4,0.4,0.17142857142857143,0.17142857142857143,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,35,35,1.0,35,35,1.0,1.0,25,0,0.0,0.9632733833005556,0.8654156561902909,0.9698468713471364,1.0,4,0,no_phase_change,0,0.0,0.5907024403334789,0.5907024403334789,0.0,0.9698468713471364,,4044323200010c0058303132333435363738393a3b3c3d3e3f4041424378563412,0,0xabcd,0x88db,33,,4044323200010c0058303132333435363738393a3b3c3d3e3f4041424378563412,0,0xabcd,0x88db,33,,0_0_0_10_14_16,-24.0,43
13,10,13,33,1,1,0,35,35,0.7714285714285715,0.7714285714285715,0.2,0.2,0.05714285714285714,0.05714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05714285714285714,0.05714285714285714,35,35,1.0,34,35,0.9714285714285714,1.0,20,0,0.0,0.9484498541521172,0.9527072230614962,0.9980015271181808,1.0,40,0,no_phase_change,0,0.0,0.22935694432445014,0.22935694432445014,0.0,0.9980015271181808,,4044332211000e0058303132333435363738393a3b3c3d3e3f4041424378563412,1,0x4607,0x4607,33,,4044332211000e0058303132333435363738393a3b3c3d3e3f4041424378563412,1,0x4607,0x4607,33,,0_0_0_10_14_16,-24.0,43
1,0,1,33,1,1,0,35,35,0.8571428571428571,0.8571428571428571,0.34285714285714286,0.34285714285714286,0.08571428571428572,0.08571428571428572,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.0,0.0,0.0,0.05714285714285715,0.05714285714285715,35,35,1.0,34,35,0.9714285714285714,1.0,18,0,0.0,0.9512682764591647,0.9623834403185019,0.9989543555530899,1.0,1,0,no_phase_change,0,0.0,0.1388889707717645,0.1388889707717645,0.0,0.9989543555530899,,404433221100020058303132333435363738393a3b3c3db6b7c849424378563412,0,0x4d54,0x4d14,33,,404433221100020058303132333435363738393a3b3c3db6b7c849424378563412,0,0x4d54,0x4d14,33,,0_0_0_10_14_16,-23.0,43
2,1,2,33,1,1,0,35,35,0.8571428571428571,0.8571428571428571,0.45714285714285713,0.45714285714285713,0.14285714285714285,0.14285714285714285,0.11428571428571428,0.11428571428571428,0.08571428571428572,0.08571428571428572,0.08571428571428572,0.08571428571428572,0.028571428571428567,0.028571428571428567,0.0,0.057142857142857134,0.057142857142857134,35,35,1.0,32,35,0.9142857142857143,1.0,20,0,0.0,0.9431614568595279,0.935072240571349,0.997955863510866,0.9810324372699107,1,1,accepted,2,0.2354778286732045,0.4301576806879955,0.194679852014791,-1.9926709663274753,0.997955863510866,,404433023320010058303132222535263638393a3b3c793a3b0441424378563412,0,0x3960,0x08a0,33,,404433023320010058303132222535263638393a3b3c793a3b0441424378563412,0,0x3960,0x08a0,33,,0_0_0_10_14_16,-23.0,43
3,2,3,33,1,1,0,35,35,0.8857142857142857,0.8857142857142857,0.5714285714285714,0.5714285714285714,0.22857142857142856,0.22857142857142856,0.11428571428571428,0.11428571428571428,0.0,0.0,0.11428571428571428,0.11428571428571428,0.11428571428571428,0.0,-0.11428571428571428,0.22857142857142856,0.11428571428571428,35,35,1.0,34,35,0.9714285714285714,1.0,14,0,0.0,0.9252004188891209,0.9652378749523308,0.9979990286396259,0.991604034134247,4,0,too_many_changes,4,0.12634033630401095,0.3068934450293856,0.18055310872537464,-0.3401150068074653,0.9979990286396259,,404433221100040058303132333435363738393a3b3c3d3e3f4041424378563412,1,0xc08d,0xc08d,33,,40443322110084005830b13233343536b738b13ab33c3d3e3f4041424378562403,0,0xf99c,0xc18c,33,,0_0_0_10_14_16,-23.0,43
5,3,5,33,1,1,0,35,35,0.6857142857142857,0.6857142857142857,0.42857142857142855,0.42857142857142855,0.2571428571428571,0.2571428571428571,0.11428571428571428,0.11428571428571428,0.0,0.0,0.11428571428571428,0.11428571428571428,0.11428571428571428,0.0,-0.11428571428571428,0.2571428571428571,0.14285714285714285,35,35,1.0,30,35,0.8571428571428571,1.0,18,0,0.0,0.9391642662820284,0.9412783619997707,0.9979423689381663,0.9762083014611319,1,0,too_many_changes,4,0.20704714655215634,0.41745828972896215,0.21041114317680581,-1.0524077155608755,0.9979423689381663,,404433221100060058303132333435363738393a3b3c3d3e3f4041424378563412,1,0x4be5,0x4be5,33,,4044332211000600583031b23bbd3da73638393a3b3c3d3e3f4041524269572513,0,0xe027,0x4af5,33,,0_0_0_10_14_16,-23.0,43
6,4,6,33,1,1,0,35,35,0.7714285714285715,0.7714285714285715,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.05714285714285714,0.05714285714285714,0.0,0.0,0.0,0.0,0.05714285714285714,0.05714285714285714,0.0,0.14285714285714285,0.14285714285714285,35,35,1.0,33,35,0.9428571428571428,1.0,22,0,0.0,0.9443506581191348,0.9423716280358736,0.9981077844753802,0.9973657869425941,1,1,accepted,2,0.30329624866593297,0.51016422026549,0.20686797159955703,-0.2097563606500497,0.9981077844753802,,404433221100070058303132333435363738393a3b3c3d3e3f4041424378563412,1,0x0e51,0x0e51,33,,404433221100070058303132333435363738393a3b3c3d3e3f4041424378563412,1,0x0e51,0x0e51,33,,0_0_0_10_14_16,-23.0,43
8,5,8,33,1,1,0,35,35,0.7714285714285715,0.7714285714285715,0.22857142857142856,0.22857142857142856,0.11428571428571428,0.11428571428571428,0.02857142857142857,0.02857142857142857,0.0,0.0,0.0,0.0,0.02857142857142857,0.02857142857142857,0.0,0.11428571428571428,0.11428571428571428,35,35,1.0,32,35,0.9142857142857143,1.0,23,0,0.0,0.9554287270772818,0.9358178236236457,0.9979226586547442,0.9937093209236585,1,1,accepted,1,0.014680134277465479,0.22537601820372224,0.21069588392625677,-1.080021598075611,0.9979226586547442,,404433221100090058303132333435363738393a3b3c3d3e3f4041424378563412,1,0x8e2a,0x8e2a,33,,404433221100090058303132333435363738393a3b3c3d3e3f4041424378563412,1,0x8e2a,0x8e2a,33,,0_0_0_10_14_16,-23.0,43
9,6,9,33,1,1,0,35,35,0.8,0.8,0.45714285714285713,0.45714285714285713,0.22857142857142856,0.22857142857142856,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.0,0.0,0.0,0.17142857142857143,0.17142857142857143,35,35,1.0,30,35,0.8571428571428571,1.0,17,0,0.0,0.9378485967265496,0.9609201212863724,0.9981392967999212,0.996450805402828,1,0,too_many_changes,3,0.2071560918732965,0.41796148267747985,0.21080539080418334,-0.18682118125042801,0.9981392967999212,,4044332211000a0058303132333435363738393a3b3c3d3e3f40c1c24b785e3c10,0,0x9fb5,0x42d6,33,,4044332211008a085830b93a333435363738393a3b3c3d3e3f40c14acbf0563c12,0,0xdd15,0x40f6,33,,0_0_0_10_14_16,-23.0,43
10,7,10,33,1,1,0,35,35,0.7714285714285715,0.7714285714285715,0.4857142857142857,0.4857142857142857,0.22857142857142856,0.22857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22857142857142856,0.22857142857142856,35,35,1.0,32,35,0.9142857142857143,1.0,19,0,0.0,0.9504078260722961,0.9559249160317772,0.9977736022960929,1.0,1,0,no_phase_change,0,0.0,0.23832988822439838,0.23832988822439838,0.0,0.9977736022960929,,4044332211000b0058303132333435363738393a3b3c3d3e3f4041424378563412,1,0x0542,0x0542,33,,4044332211000b0058303132333435363738393a3b3c3d3e3f4041424378563412,1,0x0542,0x0542,33,,0_0_0_10_14_16,-23.0,43
11,8,11,33,1,1,0,35,35,0.7714285714285715,0.7714285714285715,0.2,0.2,0.11428571428571428,0.11428571428571428,0.02857142857142857,0.02857142857142857,0.0,0.0,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.0,-0.02857142857142857,0.11428571428571428,0.08571428571428572,35,35,1.0,34,35,0.9714285714285714,1.0,30,0,0.0,0.9612899108260369,0.8624197197935027,0.9660430790879401,0.9952628571154114,4,0,low_phase_score,1,0.008358375421763209,0.5322434664704163,0.5238850910486531,-0.7872981499029031,0.9660430790879401,,4044332211000c0058303132333435363738393a3b3c3d3e3f4041424378563412,1,0xcd6f,0xcd6f,33,,4044332211000c0058303132333435363738393a3bbc353eb74849424378563412,0,0x379f,0xcd6f,33,,0_0_0_10_14_16,-23.0,43
12,9,12,33,1,1,0,35,35,0.7142857142857143,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.02857142857142857,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.02857142857142857,35,35,1.0,35,35,1.0,1.0,32,0,0.0,0.9708230431906094,0.8670603568303225,0.9712326966497902,1.0,4,0,no_phase_change,0,0.0,0.5830057294369468,0.5830057294369468,0.0,0.9712326966497902,,4044332211000d0058303132333435363738393a3b3c3d3e3f4041424378563412,1,0x88db,0x88db,33,,4044332211000d0058303132333435363738393a3b3c3d3e3f4041424378563412,1,0x88db,0x88db,33,,0_0_0_10_14_16,-23.0,43
13,10,13,33,1,1,0,35,35,0.5714285714285714,0.5714285714285714,0.11428571428571428,0.11428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,35,1.0,35,35,1.0,1.0,30,0,0.0,0.9589228523831306,0.9116266940831641,0.9980793506013517,1.0,4,0,no_phase_change,0,0.0,0.22727146844275709,0.22727146844275709,0.0,0.9980793506013517,,4044332211000e0058303132333435363738393a3b3c3d3e3f4041424378563412,1,0x4607,0x4607,33,,4044332211000e0058303132333435363738393a3b3c3d3e3f4041424378563412,1,0x4607,0x4607,33,,0_0_0_10_14_16,-23.0,43
1,0,1,33,1,1,0,35,35,0.7428571428571429,0.7428571428571429,0.2,0.2,0.02857142857142857,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.02857142857142857,35,35,1.0,35,35,1.0,1.0,25,0,0.0,0.958128196011485,0.9343357052557077,0.9991103814921799,1.0,1,0,no_phase_change,0,0.0,0.1401968045643013,0.1401968045643013,0.0,0.9991103814921799,,404433221100020058303132333435363738393a3b3c3d3e3f4041424378563412,1,0x4d14,0x4d14,33,,404433221100020058303132333435363738393a3b3c3d3e3f4041424378563412,1,0x4d14,0x4d14,33,,0_0_0_10_14_16,-22.0,43
2,1,2,33,1,1,0,35,35,0.8,0.8,0.2571428571428571,0.2571428571428571,0.08571428571428572,0.08571428571428572,0.02857142857142857,0.02857142857142857,0.0,0.0,0.0,0.0,0.02857142857142857,0.02857142857142857,0.0,0.08571428571428572,0.08571428571428572,35,35,1.0,34,35,0.9714285714285714,1.0,27,0,0.0,0.9495398986094488,0.9123124029092281,0.998164261983006,0.9904242005953607,1,1,accepted,1,0.2288609316326118,0.4315664933371636,0.2027055617045518,-1.7727827296616763,0.998164261983006,,404433221100030058303132333435363738393a3b3c3d3e3f4041424378563412,1,0x08a0,0x08a0,33,,404433221100030058303132333435363738393a3b3c3d3e3f4041424378563412,1,0x08a0,0x08a0,33,,0_0_0_10_14_16,-22.0,43
